trial_key,subject_id,session_id,y_true,p0_pred,day32_y_pred,match_day32
grabmyo-S026-D3-rest-T03,26,3,rest,rest,rest,True
grabmyo-S026-D3-rest-T04,26,3,rest,rest,rest,True
grabmyo-S026-D3-rest-T05,26,3,rest,rest,rest,True
grabmyo-S026-D3-rest-T06,26,3,rest,rest,rest,True
grabmyo-S026-D3-rest-T07,26,3,rest,rest,rest,True
grabmyo-S026-D3-wrist_extension-T01,26,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S026-D3-wrist_extension-T02,26,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S026-D3-wrist_extension-T03,26,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S026-D3-wrist_extension-T04,26,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S026-D3-wrist_extension-T05,26,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S026-D3-wrist_extension-T06,26,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S026-D3-wrist_extension-T07,26,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S026-D3-wrist_flexion-T01,26,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S026-D3-wrist_flexion-T02,26,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S026-D3-wrist_flexion-T03,26,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S026-D3-wrist_flexion-T04,26,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S026-D3-wrist_flexion-T05,26,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S026-D3-wrist_flexion-T06,26,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S026-D3-wrist_flexion-T07,26,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-hand_close-T01,29,1,hand_close,hand_close,hand_close,True
grabmyo-S029-D1-hand_close-T02,29,1,hand_close,hand_close,hand_close,True
grabmyo-S029-D1-hand_close-T03,29,1,hand_close,hand_close,hand_close,True
grabmyo-S029-D1-hand_close-T04,29,1,hand_close,hand_close,hand_close,True
grabmyo-S029-D1-hand_close-T05,29,1,hand_close,hand_close,hand_close,True
grabmyo-S029-D1-hand_close-T06,29,1,hand_close,hand_close,hand_close,True
grabmyo-S029-D1-hand_close-T07,29,1,hand_close,hand_close,hand_close,True
grabmyo-S029-D1-rest-T01,29,1,rest,rest,rest,True
grabmyo-S029-D1-rest-T02,29,1,rest,rest,rest,True
grabmyo-S029-D1-rest-T03,29,1,rest,rest,rest,True
grabmyo-S029-D1-rest-T04,29,1,rest,rest,rest,True
grabmyo-S029-D1-rest-T05,29,1,rest,rest,rest,True
grabmyo-S029-D1-rest-T06,29,1,rest,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-rest-T07,29,1,rest,rest,rest,True
grabmyo-S029-D1-wrist_extension-T01,29,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D1-wrist_extension-T02,29,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D1-wrist_extension-T03,29,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D1-wrist_extension-T04,29,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D1-wrist_extension-T05,29,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D1-wrist_extension-T06,29,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D1-wrist_extension-T07,29,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D1-wrist_flexion-T01,29,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-wrist_flexion-T02,29,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-wrist_flexion-T03,29,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-wrist_flexion-T04,29,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-wrist_flexion-T05,29,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-wrist_flexion-T06,29,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D1-wrist_flexion-T07,29,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D2-hand_close-T01,29,2,hand_close,hand_close,hand_close,True
grabmyo-S029-D2-hand_close-T02,29,2,hand_close,hand_close,hand_close,True
grabmyo-S029-D2-hand_close-T03,29,2,hand_close,hand_close,hand_close,True
grabmyo-S029-D2-hand_close-T04,29,2,hand_close,hand_close,hand_close,True
grabmyo-S029-D2-hand_close-T05,29,2,hand_close,hand_close,hand_close,True
grabmyo-S029-D2-hand_close-T06,29,2,hand_close,hand_close,hand_close,True
grabmyo-S029-D2-hand_close-T07,29,2,hand_close,hand_close,hand_close,True
grabmyo-S029-D2-rest-T01,29,2,rest,rest,rest,True
grabmyo-S029-D2-rest-T02,29,2,rest,rest,rest,True
grabmyo-S029-D2-rest-T03,29,2,rest,rest,rest,True
grabmyo-S029-D2-rest-T04,29,2,rest,rest,rest,True
grabmyo-S029-D2-rest-T05,29,2,rest,rest,rest,True
grabmyo-S029-D2-rest-T06,29,2,rest,rest,rest,True
grabmyo-S029-D2-rest-T07,29,2,rest,rest,rest,True
grabmyo-S029-D2-wrist_extension-T01,29,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D2-wrist_extension-T02,29,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D2-wrist_extension-T03,29,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D2-wrist_extension-T04,29,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D2-wrist_extension-T05,29,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D2-wrist_extension-T06,29,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D2-wrist_extension-T07,29,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D2-wrist_flexion-T01,29,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D2-wrist_flexion-T02,29,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D2-wrist_flexion-T03,29,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D2-wrist_flexion-T04,29,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D2-wrist_flexion-T05,29,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D2-wrist_flexion-T06,29,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D2-wrist_flexion-T07,29,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D3-hand_close-T01,29,3,hand_close,hand_close,hand_close,True
grabmyo-S029-D3-hand_close-T02,29,3,hand_close,hand_close,hand_close,True
grabmyo-S029-D3-hand_close-T03,29,3,hand_close,hand_close,hand_close,True
grabmyo-S029-D3-hand_close-T04,29,3,hand_close,hand_close,hand_close,True
grabmyo-S029-D3-hand_close-T05,29,3,hand_close,hand_close,hand_close,True
grabmyo-S029-D3-hand_close-T06,29,3,hand_close,hand_close,hand_close,True
grabmyo-S029-D3-hand_close-T07,29,3,hand_close,hand_close,hand_close,True
grabmyo-S029-D3-rest-T01,29,3,rest,rest,rest,True
grabmyo-S029-D3-rest-T02,29,3,rest,rest,rest,True
grabmyo-S029-D3-rest-T03,29,3,rest,rest,rest,True
grabmyo-S029-D3-rest-T04,29,3,rest,rest,rest,True
grabmyo-S029-D3-rest-T05,29,3,rest,rest,rest,True
grabmyo-S029-D3-rest-T06,29,3,rest,rest,rest,True
grabmyo-S029-D3-rest-T07,29,3,rest,rest,rest,True
grabmyo-S029-D3-wrist_extension-T01,29,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D3-wrist_extension-T02,29,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D3-wrist_extension-T03,29,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D3-wrist_extension-T04,29,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D3-wrist_extension-T05,29,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D3-wrist_extension-T06,29,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D3-wrist_extension-T07,29,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S029-D3-wrist_flexion-T01,29,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D3-wrist_flexion-T02,29,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D3-wrist_flexion-T03,29,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D3-wrist_flexion-T04,29,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D3-wrist_flexion-T05,29,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D3-wrist_flexion-T06,29,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S029-D3-wrist_flexion-T07,29,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-hand_close-T01,33,1,hand_close,hand_close,hand_close,True
grabmyo-S033-D1-hand_close-T02,33,1,hand_close,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-hand_close-T03,33,1,hand_close,hand_close,hand_close,True
grabmyo-S033-D1-hand_close-T04,33,1,hand_close,hand_close,hand_close,True
grabmyo-S033-D1-hand_close-T05,33,1,hand_close,hand_close,hand_close,True
grabmyo-S033-D1-hand_close-T06,33,1,hand_close,hand_close,hand_close,True
grabmyo-S033-D1-hand_close-T07,33,1,hand_close,rest,rest,True
grabmyo-S033-D1-rest-T01,33,1,rest,rest,rest,True
grabmyo-S033-D1-rest-T02,33,1,rest,rest,rest,True
grabmyo-S033-D1-rest-T03,33,1,rest,rest,rest,True
grabmyo-S033-D1-rest-T04,33,1,rest,rest,rest,True
grabmyo-S033-D1-rest-T05,33,1,rest,rest,rest,True
grabmyo-S033-D1-rest-T06,33,1,rest,rest,rest,True
grabmyo-S033-D1-rest-T07,33,1,rest,rest,rest,True
grabmyo-S033-D1-wrist_extension-T01,33,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D1-wrist_extension-T02,33,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D1-wrist_extension-T03,33,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D1-wrist_extension-T04,33,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D1-wrist_extension-T05,33,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D1-wrist_extension-T06,33,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D1-wrist_extension-T07,33,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D1-wrist_flexion-T01,33,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-wrist_flexion-T02,33,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-wrist_flexion-T03,33,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-wrist_flexion-T04,33,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-wrist_flexion-T05,33,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-wrist_flexion-T06,33,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D1-wrist_flexion-T07,33,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-hand_close-T01,33,2,hand_close,hand_close,hand_close,True
grabmyo-S033-D2-hand_close-T02,33,2,hand_close,hand_close,hand_close,True
grabmyo-S033-D2-hand_close-T03,33,2,hand_close,hand_close,hand_close,True
grabmyo-S033-D2-hand_close-T04,33,2,hand_close,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-hand_close-T05,33,2,hand_close,hand_close,hand_close,True
grabmyo-S033-D2-hand_close-T06,33,2,hand_close,hand_close,hand_close,True
grabmyo-S033-D2-hand_close-T07,33,2,hand_close,hand_close,hand_close,True
grabmyo-S033-D2-rest-T01,33,2,rest,rest,rest,True
grabmyo-S033-D2-rest-T02,33,2,rest,rest,rest,True
grabmyo-S033-D2-rest-T03,33,2,rest,rest,rest,True
grabmyo-S033-D2-rest-T04,33,2,rest,rest,rest,True
grabmyo-S033-D2-rest-T05,33,2,rest,rest,rest,True
grabmyo-S033-D2-rest-T06,33,2,rest,rest,rest,True
grabmyo-S033-D2-rest-T07,33,2,rest,rest,rest,True
grabmyo-S033-D2-wrist_extension-T01,33,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D2-wrist_extension-T02,33,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D2-wrist_extension-T03,33,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D2-wrist_extension-T04,33,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D2-wrist_extension-T05,33,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D2-wrist_extension-T06,33,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D2-wrist_extension-T07,33,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D2-wrist_flexion-T01,33,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-wrist_flexion-T02,33,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-wrist_flexion-T03,33,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-wrist_flexion-T04,33,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-wrist_flexion-T05,33,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-wrist_flexion-T06,33,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D2-wrist_flexion-T07,33,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-hand_close-T01,33,3,hand_close,hand_close,hand_close,True
grabmyo-S033-D3-hand_close-T02,33,3,hand_close,hand_close,hand_close,True
grabmyo-S033-D3-hand_close-T03,33,3,hand_close,hand_close,hand_close,True
grabmyo-S033-D3-hand_close-T04,33,3,hand_close,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-hand_close-T05,33,3,hand_close,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-hand_close-T06,33,3,hand_close,hand_close,hand_close,True
grabmyo-S033-D3-hand_close-T07,33,3,hand_close,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-rest-T01,33,3,rest,rest,rest,True
grabmyo-S033-D3-rest-T02,33,3,rest,rest,rest,True
grabmyo-S033-D3-rest-T03,33,3,rest,rest,rest,True
grabmyo-S033-D3-rest-T04,33,3,rest,rest,rest,True
grabmyo-S033-D3-rest-T05,33,3,rest,rest,rest,True
grabmyo-S033-D3-rest-T06,33,3,rest,rest,rest,True
grabmyo-S033-D3-rest-T07,33,3,rest,rest,rest,True
grabmyo-S033-D3-wrist_extension-T01,33,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D3-wrist_extension-T02,33,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D3-wrist_extension-T03,33,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D3-wrist_extension-T04,33,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D3-wrist_extension-T05,33,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D3-wrist_extension-T06,33,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D3-wrist_extension-T07,33,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S033-D3-wrist_flexion-T01,33,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-wrist_flexion-T02,33,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-wrist_flexion-T03,33,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-wrist_flexion-T04,33,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-wrist_flexion-T05,33,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-wrist_flexion-T06,33,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S033-D3-wrist_flexion-T07,33,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D1-hand_close-T01,34,1,hand_close,hand_close,hand_close,True
grabmyo-S034-D1-hand_close-T02,34,1,hand_close,hand_close,hand_close,True
grabmyo-S034-D1-hand_close-T03,34,1,hand_close,hand_close,hand_close,True
grabmyo-S034-D1-hand_close-T04,34,1,hand_close,hand_close,hand_close,True
grabmyo-S034-D1-hand_close-T05,34,1,hand_close,hand_close,hand_close,True
grabmyo-S034-D1-hand_close-T06,34,1,hand_close,hand_close,hand_close,True
grabmyo-S034-D1-hand_close-T07,34,1,hand_close,hand_close,hand_close,True
grabmyo-S034-D1-rest-T01,34,1,rest,rest,rest,True
grabmyo-S034-D1-rest-T02,34,1,rest,rest,rest,True
grabmyo-S034-D1-rest-T03,34,1,rest,rest,rest,True
grabmyo-S034-D1-rest-T04,34,1,rest,rest,rest,True
grabmyo-S034-D1-rest-T05,34,1,rest,rest,rest,True
grabmyo-S034-D1-rest-T06,34,1,rest,rest,rest,True
grabmyo-S034-D1-rest-T07,34,1,rest,rest,rest,True
grabmyo-S034-D1-wrist_extension-T01,34,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D1-wrist_extension-T02,34,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D1-wrist_extension-T03,34,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D1-wrist_extension-T04,34,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D1-wrist_extension-T05,34,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D1-wrist_extension-T06,34,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D1-wrist_extension-T07,34,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D1-wrist_flexion-T01,34,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D1-wrist_flexion-T02,34,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D1-wrist_flexion-T03,34,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D1-wrist_flexion-T04,34,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D1-wrist_flexion-T05,34,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D1-wrist_flexion-T06,34,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D1-wrist_flexion-T07,34,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D2-hand_close-T01,34,2,hand_close,hand_close,hand_close,True
grabmyo-S034-D2-hand_close-T02,34,2,hand_close,hand_close,hand_close,True
grabmyo-S034-D2-hand_close-T03,34,2,hand_close,hand_close,hand_close,True
grabmyo-S034-D2-hand_close-T04,34,2,hand_close,hand_close,hand_close,True
grabmyo-S034-D2-hand_close-T05,34,2,hand_close,hand_close,hand_close,True
grabmyo-S034-D2-hand_close-T06,34,2,hand_close,hand_close,hand_close,True
grabmyo-S034-D2-hand_close-T07,34,2,hand_close,hand_close,hand_close,True
grabmyo-S034-D2-rest-T01,34,2,rest,rest,rest,True
grabmyo-S034-D2-rest-T02,34,2,rest,rest,rest,True
grabmyo-S034-D2-rest-T03,34,2,rest,rest,rest,True
grabmyo-S034-D2-rest-T04,34,2,rest,rest,rest,True
grabmyo-S034-D2-rest-T05,34,2,rest,rest,rest,True
grabmyo-S034-D2-rest-T06,34,2,rest,rest,rest,True
grabmyo-S034-D2-rest-T07,34,2,rest,rest,rest,True
grabmyo-S034-D2-wrist_extension-T01,34,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D2-wrist_extension-T02,34,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D2-wrist_extension-T03,34,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D2-wrist_extension-T04,34,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D2-wrist_extension-T05,34,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D2-wrist_extension-T06,34,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D2-wrist_extension-T07,34,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D2-wrist_flexion-T01,34,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D2-wrist_flexion-T02,34,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D2-wrist_flexion-T03,34,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D2-wrist_flexion-T04,34,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D2-wrist_flexion-T05,34,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D2-wrist_flexion-T06,34,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D2-wrist_flexion-T07,34,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D3-hand_close-T01,34,3,hand_close,hand_close,hand_close,True
grabmyo-S034-D3-hand_close-T02,34,3,hand_close,hand_close,hand_close,True
grabmyo-S034-D3-hand_close-T03,34,3,hand_close,hand_close,hand_close,True
grabmyo-S034-D3-hand_close-T04,34,3,hand_close,hand_close,hand_close,True
grabmyo-S034-D3-hand_close-T05,34,3,hand_close,hand_close,hand_close,True
grabmyo-S034-D3-hand_close-T06,34,3,hand_close,hand_close,hand_close,True
grabmyo-S034-D3-hand_close-T07,34,3,hand_close,hand_close,hand_close,True
grabmyo-S034-D3-rest-T01,34,3,rest,rest,rest,True
grabmyo-S034-D3-rest-T02,34,3,rest,rest,rest,True
grabmyo-S034-D3-rest-T03,34,3,rest,rest,rest,True
grabmyo-S034-D3-rest-T04,34,3,rest,rest,rest,True
grabmyo-S034-D3-rest-T05,34,3,rest,rest,rest,True
grabmyo-S034-D3-rest-T06,34,3,rest,rest,rest,True
grabmyo-S034-D3-rest-T07,34,3,rest,rest,rest,True
grabmyo-S034-D3-wrist_extension-T01,34,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D3-wrist_extension-T02,34,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D3-wrist_extension-T03,34,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D3-wrist_extension-T04,34,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D3-wrist_extension-T05,34,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D3-wrist_extension-T06,34,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D3-wrist_extension-T07,34,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S034-D3-wrist_flexion-T01,34,3,wrist_flexion,hand_close,hand_close,True
grabmyo-S034-D3-wrist_flexion-T02,34,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D3-wrist_flexion-T03,34,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D3-wrist_flexion-T04,34,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D3-wrist_flexion-T05,34,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D3-wrist_flexion-T06,34,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S034-D3-wrist_flexion-T07,34,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D1-hand_close-T01,35,1,hand_close,hand_close,hand_close,True
grabmyo-S035-D1-hand_close-T02,35,1,hand_close,hand_close,hand_close,True
grabmyo-S035-D1-hand_close-T03,35,1,hand_close,hand_close,hand_close,True
grabmyo-S035-D1-hand_close-T04,35,1,hand_close,hand_close,hand_close,True
grabmyo-S035-D1-hand_close-T05,35,1,hand_close,hand_close,hand_close,True
grabmyo-S035-D1-hand_close-T06,35,1,hand_close,hand_close,hand_close,True
grabmyo-S035-D1-hand_close-T07,35,1,hand_close,hand_close,hand_close,True
grabmyo-S035-D1-rest-T01,35,1,rest,rest,rest,True
grabmyo-S035-D1-rest-T02,35,1,rest,rest,rest,True
grabmyo-S035-D1-rest-T03,35,1,rest,rest,rest,True
grabmyo-S035-D1-rest-T04,35,1,rest,rest,rest,True
grabmyo-S035-D1-rest-T05,35,1,rest,rest,rest,True
grabmyo-S035-D1-rest-T06,35,1,rest,rest,rest,True
grabmyo-S035-D1-rest-T07,35,1,rest,rest,rest,True
grabmyo-S035-D1-wrist_extension-T01,35,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D1-wrist_extension-T02,35,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D1-wrist_extension-T03,35,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D1-wrist_extension-T04,35,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D1-wrist_extension-T05,35,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D1-wrist_extension-T06,35,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D1-wrist_extension-T07,35,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D1-wrist_flexion-T01,35,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D1-wrist_flexion-T02,35,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D1-wrist_flexion-T03,35,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D1-wrist_flexion-T04,35,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D1-wrist_flexion-T05,35,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D1-wrist_flexion-T06,35,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D1-wrist_flexion-T07,35,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D2-hand_close-T01,35,2,hand_close,hand_close,hand_close,True
grabmyo-S035-D2-hand_close-T02,35,2,hand_close,hand_close,hand_close,True
grabmyo-S035-D2-hand_close-T03,35,2,hand_close,hand_close,hand_close,True
grabmyo-S035-D2-hand_close-T04,35,2,hand_close,hand_close,hand_close,True
grabmyo-S035-D2-hand_close-T05,35,2,hand_close,hand_close,hand_close,True
grabmyo-S035-D2-hand_close-T06,35,2,hand_close,hand_close,hand_close,True
grabmyo-S035-D2-hand_close-T07,35,2,hand_close,hand_close,hand_close,True
grabmyo-S035-D2-rest-T01,35,2,rest,rest,rest,True
grabmyo-S035-D2-rest-T02,35,2,rest,rest,rest,True
grabmyo-S035-D2-rest-T03,35,2,rest,rest,rest,True
grabmyo-S035-D2-rest-T04,35,2,rest,rest,rest,True
grabmyo-S035-D2-rest-T05,35,2,rest,rest,rest,True
grabmyo-S035-D2-rest-T06,35,2,rest,rest,rest,True
grabmyo-S035-D2-rest-T07,35,2,rest,rest,rest,True
grabmyo-S035-D2-wrist_extension-T01,35,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D2-wrist_extension-T02,35,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D2-wrist_extension-T03,35,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D2-wrist_extension-T04,35,2,wrist_extension,wrist_extension,wrist_extension,True
